segment_id,event_id,event_start,region_id,highway,log_length_meters,oneway,sinuosity,bearing_sin,bearing_cos,vertex_count,prior_exposure_count,prior_exposure_frequency,prior_observed_events,years_since_prior_positive,target,split
osm-gaul2-18069-859748095-260114966-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,4.916632259605136,1.0,1.0771067611470375,0.5205126382089306,0.853853964952309,12.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859748095-4358273244-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,4.361134914531329,1.0,1.0000680706598006,0.9928371897835986,0.11947516303653538,4.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859750641-2990330318-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,3.5874002851640823,1.0,1.0005523898342914,-0.5007247554105853,-0.8656065615041337,4.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859750641-859750644-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,3.4806860897524112,1.0,1.0,-0.9970038692979922,0.0773516942596095,2.0,0.0,0.0,5.0,99.0,0,validation
osm-gaul2-18069-859755903-3036610649-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,3.180342875151417,0.0,1.000055217814331,0.8509423450630099,-0.525259103089766,3.0,1.0,0.14285714285714285,7.0,6.0,0,validation
osm-gaul2-18069-859755903-7488804843-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,5.96423979385363,0.0,1.0005174168498616,-0.7876925884048159,0.6160684914618838,16.0,0.0,0.0,6.0,99.0,0,validation
osm-gaul2-18069-859755922-7488804843-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,7.173342037940137,0.0,1.0017900717995418,0.5683319785507465,-0.8227993450146845,37.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859755922-859757117-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,4.62777281119752,1.0,1.003169846168319,-0.845398111917781,0.5341367169235335,3.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859757117-3866862439-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,4.039360253889341,1.0,1.0000669018346382,-0.8461216292886807,0.5329898577364004,3.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859757117-859758094-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,4.422196416549702,1.0,1.0769112261210163,-0.9844759920760251,-0.17551928961207103,9.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859757125-5623982347-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,6.6467592780150655,1.0,1.0004395433867648,-0.8462561378801751,0.5327762655187731,19.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859758094-7785554983-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,5.799341108441764,1.0,1.0008651805598177,-0.5168870856164095,-0.8560535851936925,5.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859758460-859757125-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,4.3557853234686545,1.0,1.0661636661164227,-0.20062949345362316,0.9796671916301691,8.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859758460-859793436-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,3.9526273762700863,1.0,1.000000004006797,0.5558760170627233,0.8312652125852994,3.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859762656-3036610796-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk_link,3.2526200308323614,1.0,1.0024288833883255,-0.9401401746247382,-0.340787986960466,5.0,1.0,0.14285714285714285,7.0,6.0,0,validation
osm-gaul2-18069-859762656-6639523813-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,3.1660655910358786,0.0,1.0,-0.8539369388676559,0.5203765025799467,2.0,1.0,0.14285714285714285,7.0,6.0,0,validation
osm-gaul2-18069-859763698-6576350080-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary_link,2.373602580229326,0.0,1.0,-0.9746213502524295,0.22385983032275156,2.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859763698-6576350082-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,4.696864746402075,1.0,1.0000000043128932,-0.24829254948111304,-0.9686850932435004,4.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859766687-10210760344-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,0.9764446546939022,1.0,1.0,-0.1933657495263125,-0.9811267435505605,2.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859766697-6788742489-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,5.603601116570374,1.0,1.1011942631886777,0.7436122466276787,-0.6686111176650716,8.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859767906-859774303-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,4.82587877518675,1.0,1.0150516759801322,-0.09850259749950832,0.9951367937554364,5.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859767929-1687956438-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary_link,4.389783968606707,1.0,1.0000491620756944,0.7086504217534937,-0.7055597634138411,4.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859767929-859767938-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary_link,4.288018107352279,1.0,1.095022340943578,-0.2521472570123874,-0.9676888760242772,7.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859767938-2565771927-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,5.100390680623585,1.0,1.004022936279205,-0.8571109465377736,-0.5151318523690044,5.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859767938-859767906-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary_link,4.380988596098209,1.0,1.1338296225783184,-0.7117241186147821,0.7024590941699108,7.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859770189-10048531966-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,4.782437324034774,1.0,1.0051997812385356,-0.7310049157590612,-0.6823721954594044,6.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859770189-859773113-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,5.719619733922414,1.0,1.0254749322957932,-0.7065253058344142,-0.7076877787665882,12.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859770217-6731305297-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,3.86633502450873,1.0,1.0003157947317014,-0.39644774647211695,0.9180572881455602,4.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859770217-859733504-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,5.975419003127014,0.0,1.0162523617270918,0.43624595270715905,-0.8998274660992646,11.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859773113-6731305298-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,6.190745641157517,1.0,1.0008735985590784,-0.3199083572258229,-0.9474484909360906,12.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859774303-6583259774-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary_link,2.572077736245616,1.0,1.0,0.9369695511912731,0.3494110189167253,2.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859774303-7042813841-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,5.782199245826481,1.0,1.1050361056013618,-0.778867034418244,0.6271890804984809,13.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859774343-3331248849-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,secondary,3.7965672595308537,1.0,1.4161161498923776,0.18656502168854555,0.9824426154653271,10.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859780611-1780865751-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,6.507350844039185,1.0,1.1246386148975063,-0.833117780106648,-0.5530956196447147,19.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859780631-1780865758-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,5.014275327794626,1.0,1.0744873019711982,0.804342045646405,-0.5941665369282896,10.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859780631-4358273243-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,4.577809266631438,1.0,1.0002176060134822,0.11424456364885668,-0.9934526559814928,5.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859786736-1091081019-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,6.221964970155753,1.0,1.000007972699422,-0.28573523043954097,0.9583086027400893,3.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859786736-859780611-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,5.807523679938378,1.0,1.0785328654015816,-0.8808704828623865,0.4733573622769442,11.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859793436-7713785765-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,2.3339868561335773,1.0,1.0,0.5552891441128164,0.8316573611953758,2.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-859793436-859757125-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,trunk,3.957531600658912,1.0,1.0,-0.8351377050744534,0.5500409198986702,2.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-9057552447-5461672681-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,8.418368382532588,1.0,1.0156390176423193,0.10989750672194545,0.9939429249289418,15.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-9057552493-10280099179-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway_link,6.469571195541239,1.0,1.018672844529375,0.5768147974651949,-0.8168749533589497,11.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18069-9057552493-7424398357-0,DFO_3902_From_20120220_to_20120227,2012-02-20,gaul2-18069,motorway,8.379561059384002,1.0,1.0734182957269325,0.4933148966886126,-0.8698507991058602,49.0,0.0,0.0,7.0,99.0,0,validation
osm-gaul2-18013-10277834239-10277834240-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.146749661435918,0.0,1.0,-0.5600866457953243,0.8284340343091554,2.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-10277834239-7550686677-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,4.96758860455389,1.0,1.0001032317543468,-0.8639041630325484,-0.503656229083918,5.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-10277834240-10277834239-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.146749661435918,0.0,1.0,0.5600866457953244,-0.8284340343091554,2.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-10277834240-6442408106-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,5.493838918805935,1.0,1.000146030508898,0.873186646708076,0.48738596616101454,6.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-10542590113-6442406557-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,3.737574375652695,1.0,1.0,0.39247087604917813,0.9197644325876004,2.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-10542590113-7505591407-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.106205178949051,0.0,1.0,0.9155916873788299,-0.40210926624835075,2.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-10542590114-6442408088-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.1007136769553756,0.0,1.0,-0.9151646814062826,0.40308014824168326,2.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-10542590114-7308381585-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,3.8639036162388676,1.0,1.000015921661393,-0.373324056047734,-0.9277010020346363,3.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-10542590115-2418493021-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,1.969347618882762,0.0,1.0,0.9606569857757026,-0.27773756620295625,2.0,2.0,0.6666666666666666,3.0,1.0,0,validation
osm-gaul2-18013-10542590115-6442406544-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,4.816799704504249,1.0,1.0000017172726061,0.3000399727021955,0.9539266296633435,3.0,1.0,0.5,2.0,2.0,0,validation
osm-gaul2-18013-10542590117-10542590118-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.0421290067958564,0.0,1.0,-0.9507207355665698,0.3100485171126618,2.0,1.0,0.5,2.0,1.0,0,validation
osm-gaul2-18013-10542590117-7525796551-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,5.9092561627152635,1.0,1.0003021891462622,-0.2703298208932062,-0.9627677746662728,7.0,1.0,0.5,2.0,1.0,0,validation
osm-gaul2-18013-10542590118-10542590115-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,4.334594298238993,1.0,1.0000015987153181,0.30115551942460905,0.9535750380122657,3.0,2.0,0.6666666666666666,3.0,1.0,0,validation
osm-gaul2-18013-10542590118-10542590117-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary_link,2.0421290067958564,0.0,1.0,0.9507207355665698,-0.31004851711266185,2.0,1.0,0.5,2.0,1.0,0,validation
osm-gaul2-18013-11292254587-6377446321-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,6.920164959392094,1.0,1.0278373901012927,-0.6167742027937284,0.7871401290546435,31.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-11292254587-7260018654-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary_link,2.4343148636719403,1.0,1.0,0.9490357200058702,0.31516852976294996,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477955-12452477964-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary_link,3.750021589056174,0.0,1.0005295839309956,0.6965073139278826,-0.71754969280529,5.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477955-1935235861-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.962743734978121,0.0,1.000085396760367,-0.8912306758904607,0.4535503085125538,40.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477955-1935235912-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary_link,3.2961701437944493,0.0,1.1423058314653498,0.9318479864124479,0.36284890825117033,8.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477964-12452477955-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary_link,3.750021589056174,0.0,1.0005295839309953,-0.6965073139278826,0.7175496928052899,5.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477964-1935235912-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,3.684093017379976,0.0,1.0,-0.19808199422015582,0.980185453659544,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12452477964-6420165478-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.042209245904089,0.0,1.0718517971124149,0.24691848445115033,-0.9690362542425062,40.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12465124438-5227521778-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,8.372170887568059,0.0,1.0051098149239035,0.9915051016125911,-0.13006780338041185,71.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12465124438-6384876966-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,8.34246330483301,0.0,1.0177134112595423,-0.675237643349339,0.737600247426769,60.0,0.0,0.0,2.0,99.0,0,validation
osm-gaul2-18013-12465124438-6424550785-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.280202205394522,0.0,1.101516878905034,0.14891878834925293,0.9888494296284902,137.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-12465124438-6451534451-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.543016091819872,0.0,1.0587006666880512,-0.30949420321297777,-0.9509013293594473,227.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1506265141-2404791895-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,3.595310257917773,1.0,1.0,-0.7922775148476373,0.6101609127655194,2.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-1506265141-6435231716-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk_link,2.265817368801831,1.0,1.0,0.653626842558471,0.7568169862569443,2.0,1.0,0.3333333333333333,3.0,2.0,0,validation
osm-gaul2-18013-1810431895-2374676762-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.831864213466998,0.0,1.2683009275236106,0.9844007100123756,0.17594101888738384,284.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235654-1935235796-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.535832397101839,0.0,1.0011157994558375,0.8964472809154881,-0.44315039494423114,35.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235654-2370265285-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,9.080980153610476,0.0,1.0132921179617433,0.3335656447554736,0.9427268748894694,173.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235654-6390062912-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,9.001232483290492,0.0,2.192928000757853,-0.9979125813880685,-0.06457925291764852,220.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235796-1935235654-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.535832397101839,0.0,1.0011157994558375,-0.8964472809154881,0.44315039494423103,35.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235796-1935235858-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.839359754643803,0.0,1.0001047598572403,0.8929591407531193,-0.45013772664091456,28.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235796-2370265305-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,9.278308972409926,0.0,1.0566936283209882,0.3885998620384533,0.9214066134034936,269.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235858-1935235796-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.839359754643803,0.0,1.0001047598572401,-0.8929591407531193,0.45013772664091467,28.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235858-1935235859-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,4.952448115965626,1.0,1.0038603375424604,0.9035522932242264,-0.42847783304301945,4.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235859-4877239217-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,4.094127872079821,1.0,1.0,0.903104799635744,-0.42942021479534787,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235859-4877242304-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,motorway_link,4.286533938214405,1.0,1.0266682757663472,0.9868603665154783,0.1615754220199838,6.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235861-12452477955-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.962743734978121,0.0,1.0000853967603671,0.8912306758904607,-0.4535503085125537,40.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235861-4877242300-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,5.581603541183126,1.0,1.000913949263615,-0.8958945270364115,0.4442668077025388,4.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235912-12452477955-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary_link,3.2961701437944493,0.0,1.1423058314653498,-0.9318479864124479,-0.3628489082511704,8.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235912-12452477964-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,3.684093017379976,0.0,1.0,0.19808199422015563,-0.9801854536595441,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-1935235912-6379894686-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,7.81152474598262,0.0,1.0059135027456354,-0.34081844602136335,0.9401291330724642,55.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587520-2303587547-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk_link,2.504137218064779,0.0,1.0,0.7612985067452247,0.6484015604758296,2.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-2303587520-7466987988-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,7.196338944876376,1.0,1.0067409599986474,-0.3013746170872304,0.9535058154911932,31.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-2303587547-2303587520-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk_link,2.504137218064779,0.0,1.0,-0.7612985067452247,-0.6484015604758298,2.0,1.0,0.3333333333333333,3.0,1.0,0,validation
osm-gaul2-18013-2303587547-7400596101-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,6.184033420353487,1.0,1.0017827829225798,0.6327101600825132,-0.7743886965396386,8.0,2.0,0.6666666666666666,3.0,1.0,0,validation
osm-gaul2-18013-2303587615-2303587685-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,2.2293690306627867,1.0,1.0000673687734014,0.7420338985242632,-0.6703623598031765,4.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587685-2303587743-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,2.2904112920623367,1.0,1.0,-0.803841584837588,-0.5948434302283204,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587685-6463867576-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,5.846438775057725,1.0,1.0008918724942182,0.7170787888294797,-0.6969921166059531,14.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587743-7428242886-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,4.8046274182287325,1.0,1.0024306020478824,-0.996926226479792,-0.07834602068237104,3.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587743-9494553398-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,2.1786079131743348,1.0,1.0000746506110754,-0.5895849787968146,0.8077063530622745,3.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2303587927-2303587520-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,6.1851937057530835,1.0,1.0018689422991471,-0.6361636391855354,0.7715541615325628,8.0,2.0,0.6666666666666666,3.0,1.0,0,validation
osm-gaul2-18013-2303587927-7400596101-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk_link,2.312535423847214,0.0,1.0,0.7199404905358566,0.6940357988511761,2.0,1.0,0.3333333333333333,3.0,5.0,0,validation
osm-gaul2-18013-2336777901-2392326180-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,7.084109902317294,1.0,1.0001189300381004,-0.9816411674239326,0.1907370399754036,17.0,0.0,0.0,2.0,99.0,0,validation
osm-gaul2-18013-2336777901-2431839581-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,8.441025067837879,0.0,1.0183971425741596,-0.7842758577578931,-0.620412265302775,104.0,1.0,0.5,2.0,2.0,0,validation
osm-gaul2-18013-2338840371-2372890254-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,5.967356263764019,0.0,1.0004795571935001,-0.2374478575002256,-0.9714002856539381,9.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2338840371-2380799240-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,5.009187579997055,0.0,1.0010174375308374,-0.9990253799066758,0.04413944157238501,6.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2338840371-6728912944-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,primary,5.9438460712436365,0.0,1.000202811923102,0.998152725694648,-0.06075472153129238,7.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2338840390-2380799240-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,secondary,8.776694592567644,0.0,1.0487098845859457,0.9999972428052853,0.00234827209395287,192.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2340083450-2370265285-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,2.7698976044282904,0.0,1.0,-0.7253221981395112,-0.6884095502577428,2.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2340083450-2384900997-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,3.807129047581962,0.0,1.0000760015735055,0.7850684527715581,0.6194090122551268,3.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2340083450-2384901000-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,tertiary,3.827553848801696,0.0,1.0034298543795648,-0.49299614120213675,0.8700314964182635,9.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2341483466-2418448485-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,7.39263889999481,0.0,1.0177642720225597,0.9948775718039654,0.10108717585057779,33.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2341483466-6396203486-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,3.97025417699105,1.0,1.0057485286789904,-0.9954506840020143,-0.09527820170386202,7.0,0.0,0.0,3.0,99.0,0,validation
osm-gaul2-18013-2341483468-2341483466-0,DFO_4020_From_20130113_to_20130122,2013-01-13,gaul2-18013,trunk,3.688754446300785,1.0,1.0,0.9400470163229528,-0.34104487549633994,2.0,0.0,0.0,3.0,99.0,0,validation
